VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
ussr:R47_ISU-152;ventilation;improvedSights;rammer;9.76
ussr:R47_ISU-152;rammer;enhancedAimDrives;ventilation;9.2
ussr:R49_SU100Y;rammer;enhancedAimDrives;ventilation;11.33
ussr:R49_SU100Y;rammer;camouflageNet;stereoscope;10.7
ussr:R49_SU100Y;ventilation;improvedSights;rammer;9.26
ussr:R50_SU76I;ventilation;stereoscope;;23.05
ussr:R50_SU76I;ventilation;enhancedAimDrives;;20.7
ussr:R50_SU76I;stereoscope;camouflageNet;;13.9
ussr:R51_Object_212;rammer;enhancedAimDrives;ventilation;57.01
ussr:R51_Object_212;rammer;enhancedAimDrives;camouflageNet;15.28
ussr:R51_Object_212;rammer;rotationMechanism;enhancedAimDrives;7.07
ussr:R52_Object_261;rammer;rotationMechanism;enhancedAimDrives;39.69
ussr:R52_Object_261;rammer;enhancedAimDrives;camouflageNet;37.25
ussr:R52_Object_261;rammer;turbocharger;enhancedAimDrives;8.75
ussr:R53_Object_704;rammer;camouflageNet;stereoscope;12.1
ussr:R53_Object_704;rammer;improvedSights;ventilation;9.05
ussr:R53_Object_704;rammer;enhancedAimDrives;ventilation;7.88
ussr:R54_KV-5;healthReserve;turbocharger;rammer;20.83
ussr:R54_KV-5;healthReserve;rammer;ventilation;11.11
ussr:R54_KV-5;healthReserve;turbocharger;grousers;5.5
ussr:R56_T-127;ventilation;healthReserve;;20.16
ussr:R56_T-127;ventilation;enhancedAimDrives;;13.84
ussr:R56_T-127;ventilation;coatedOptics;;9.11
ussr:R57_A43;ventilation;rammer;coatedOptics;24.75
ussr:R57_A43;turbocharger;rammer;ventilation;6.11
ussr:R57_A43;ventilation;enhancedAimDrives;rammer;5.4
ussr:R58_SU-101;rammer;healthReserve;ventilation;13.34
ussr:R58_SU-101;rammer;camouflageNet;stereoscope;7.73
ussr:R58_SU-101;rammer;improvedSights;ventilation;6.23
ussr:R59_A44;ventilation;improvedSights;rammer;17.4
ussr:R59_A44;ventilation;rammer;coatedOptics;17.29
ussr:R59_A44;ventilation;enhancedAimDrives;rammer;8.6
ussr:R60_Object416;ventilation;rammer;coatedOptics;15.9
ussr:R60_Object416;ventilation;aimingStabilizer;rammer;12.26
ussr:R60_Object416;ventilation;improvedSights;rammer;11.1
ussr:R61_Object252;ventilation;enhancedAimDrives;rammer;17.32
ussr:R61_Object252;ventilation;aimingStabilizer;rammer;16.28
ussr:R61_Object252;healthReserve;aimingStabilizer;rammer;9.77
ussr:R61_Object252_BF;healthReserve;aimingStabilizer;rammer;15.91
ussr:R61_Object252_BF;ventilation;aimingStabilizer;rammer;12.43
ussr:R61_Object252_BF;healthReserve;rammer;ventilation;10.45
ussr:R63_ST_I;healthReserve;aimingStabilizer;rammer;19.24
ussr:R63_ST_I;ventilation;enhancedAimDrives;rammer;9.53
ussr:R63_ST_I;healthReserve;rammer;ventilation;9.17
ussr:R66_SU-26;enhancedAimDrives;camouflageNet;;41.72
ussr:R66_SU-26;enhancedAimDrives;turbocharger;;15.41
ussr:R66_SU-26;enhancedAimDrives;stereoscope;;13
ussr:R67_M3_LL;ventilation;coatedOptics;;19.84
ussr:R67_M3_LL;ventilation;enhancedAimDrives;;13.21
ussr:R67_M3_LL;ventilation;turbocharger;;11.57
ussr:R68_A-32;coatedOptics;enhancedAimDrives;ventilation;19.81
ussr:R68_A-32;ventilation;healthReserve;coatedOptics;9.89
ussr:R68_A-32;coatedOptics;turbocharger;healthReserve;9.76
ussr:R71_IS_2B;ventilation;enhancedAimDrives;rammer;24.95
ussr:R71_IS_2B;healthReserve;rammer;ventilation;11.4
ussr:R71_IS_2B;ventilation;improvedSights;rammer;9.59
ussr:R72_T150;ventilation;enhancedAimDrives;rammer;13.99
ussr:R72_T150;healthReserve;rammer;ventilation;12.75
ussr:R72_T150;healthReserve;enhancedAimDrives;rammer;8.01
ussr:R73_KV4;healthReserve;turbocharger;rammer;18.03
ussr:R73_KV4;healthReserve;rammer;ventilation;10.59
ussr:R73_KV4;healthReserve;aimingStabilizer;rammer;8.43
ussr:R74_SU100M1;rammer;camouflageNet;stereoscope;10.54
ussr:R74_SU100M1;rammer;healthReserve;ventilation;9.66
ussr:R74_SU100M1;rammer;ventilation;stereoscope;5.03
ussr:R77_KV2;ventilation;enhancedAimDrives;rammer;25.44
ussr:R77_KV2;ventilation;improvedSights;rammer;8.41
ussr:R77_KV2;healthReserve;enhancedAimDrives;rammer;7.4
ussr:R78_SU_85I;ventilation;rammer;stereoscope;17.5
ussr:R78_SU_85I;rammer;camouflageNet;stereoscope;13.13
ussr:R78_SU_85I;rammer;ventilation;coatedOptics;7.48
ussr:R80_KV1;ventilation;healthReserve;rammer;12.02
ussr:R80_KV1;ventilation;enhancedAimDrives;rammer;10.07
ussr:R80_KV1;healthReserve;enhancedAimDrives;rammer;5.7
ussr:R81_IS8;healthReserve;aimingStabilizer;rammer;22.11
ussr:R81_IS8;ventilation;aimingStabilizer;rammer;10.94
ussr:R81_IS8;healthReserve;rammer;ventilation;10.55
ussr:R84_Tetrarch_LL;ventilation;;;34.95
ussr:R84_Tetrarch_LL;healthReserve;;;19.16
ussr:R84_Tetrarch_LL;stereoscope;;;13.71
ussr:R86_LTP;ventilation;enhancedAimDrives;;12.92
ussr:R86_LTP;stereoscope;camouflageNet;;9.04
ussr:R86_LTP;ventilation;coatedOptics;;8.46
ussr:R87_T62A;ventilation;aimingStabilizer;rammer;22.49
ussr:R87_T62A;ventilation;rammer;coatedOptics;11.44
ussr:R87_T62A;ventilation;enhancedAimDrives;rammer;8.88
ussr:R88_Object268;rammer;improvedSights;ventilation;13.85
ussr:R88_Object268;rammer;enhancedAimDrives;ventilation;13.22
ussr:R88_Object268;rammer;camouflageNet;stereoscope;7.98
ussr:R89_SU122_44;rammer;enhancedAimDrives;ventilation;13.24
ussr:R89_SU122_44;ventilation;improvedSights;rammer;12.13
ussr:R89_SU122_44;rammer;ventilation;stereoscope;8.47
ussr:R90_IS_4M;healthReserve;aimingStabilizer;rammer;19.72
ussr:R90_IS_4M;healthReserve;rammer;ventilation;13.73
ussr:R90_IS_4M;healthReserve;turbocharger;rammer;12.1
ussr:R91_SU14_1;rammer;enhancedAimDrives;camouflageNet;38.12
ussr:R91_SU14_1;rammer;rotationMechanism;enhancedAimDrives;37.59
ussr:R91_SU14_1;rammer;turbocharger;enhancedAimDrives;8.02
ussr:R93_Object263;rammer;camouflageNet;stereoscope;9.12
ussr:R93_Object263;rammer;turbocharger;healthReserve;8.17
ussr:R93_Object263;rammer;improvedSights;healthReserve;6.17
ussr:R95_Object_907;ventilation;aimingStabilizer;rammer;33.52
ussr:R95_Object_907;turbocharger;healthReserve;rammer;11.94
ussr:R95_Object_907;turbocharger;rammer;ventilation;9.92
ussr:R96_Object_430;ventilation;aimingStabilizer;rammer;22.38
ussr:R96_Object_430;ventilation;enhancedAimDrives;rammer;9.03
ussr:R96_Object_430;ventilation;improvedSights;rammer;6.7
ussr:R97_Object_140;ventilation;aimingStabilizer;rammer;27.41
ussr:R97_Object_140;ventilation;rammer;coatedOptics;11.63
ussr:R97_Object_140;turbocharger;rammer;ventilation;7.69
ussr:R99_T44_122;ventilation;improvedSights;rammer;30.5
ussr:R99_T44_122;ventilation;coatedOptics;rammer;10.11
ussr:R99_T44_122;ventilation;enhancedAimDrives;rammer;9.9
